desc,jaccard,rbo,kendall_tau
HawkesRanker L=313 p=0.5 beta=2.5631108025675413e-08,0.36840263082989455,0.39008284280145966,0.38742402212951293
HawkesRanker L=314 p=0.01 beta=1.6974707279090337e-07,0.39682393053829884,0.41292655231475917,0.42468043013590595
HawkesRanker L=314 p=0.1 beta=8.487353639545169e-08,0.3869324609849363,0.40420301969358285,0.4063465274503686
HawkesRanker L=314 p=0.5 beta=2.5549480293109568e-08,0.36840263082989455,0.39006313173682183,0.3873673956225072
HawkesRanker L=315 p=0.01 beta=1.6920819319474177e-07,0.39635748954494043,0.4126861620975477,0.42412543562317434
HawkesRanker L=315 p=0.1 beta=8.460409659737088e-08,0.3866870742554506,0.40403854525244387,0.40620593442822794
HawkesRanker L=315 p=0.5 beta=2.54683708318616e-08,0.36840263082989455,0.39004866593172,0.38732940747271466
HawkesRanker L=316 p=0.01 beta=1.686727242289356e-07,0.39617010331515135,0.4126253522683871,0.4239580517242029
HawkesRanker L=316 p=0.1 beta=8.43363621144678e-08,0.3864523010908879,0.40403991533360456,0.4065425343530921
HawkesRanker L=316 p=0.5 beta=2.538777472163419e-08,0.36840263082989455,0.38985873660309805,0.3866285642884689
HawkesRanker L=317 p=0.01 beta=1.6814063361622604e-07,0.39622364223794815,0.4125163539648729,0.4241208867276671
HawkesRanker L=317 p=0.1 beta=8.407031680811302e-08,0.3864523010908879,0.40410852865395597,0.4062046813933394
HawkesRanker L=317 p=0.5 beta=2.5307687104215784e-08,0.36840263082989455,0.38987345980686716,0.3829545521238322
HawkesRanker L=318 p=0.01 beta=1.676118894853574e-07,0.3963535528594406,0.41242577079787635,0.42330116312050825
HawkesRanker L=318 p=0.1 beta=8.38059447426787e-08,0.3864523010908879,0.4042769382232246,0.4064008452360711
HawkesRanker L=318 p=0.5 beta=2.5228103182504414e-08,0.36840263082989455,0.3898964939593703,0.38309933303439797
HawkesRanker L=319 p=0.01 beta=1.6708646036471367e-07,0.3960891993962774,0.41229114187259813,0.4232275539911776
HawkesRanker L=319 p=0.1 beta=8.354323018235683e-08,0.3854689852312469,0.40383113418647293,0.4062852485502874
HawkesRanker L=319 p=0.5 beta=2.5149018219549856e-08,0.36840263082989455,0.38990404432027753,0.38325101663999295
HawkesRanker L=32 p=0.01 beta=1.6656431517607393e-06,0.37404737489486367,0.39302839288943675,0.39246826651363637
HawkesRanker L=32 p=0.1 beta=8.328215758803696e-07,0.3908381408926834,0.40522766168956753,0.41124222267841387
HawkesRanker L=32 p=0.5 beta=2.507042753761376e-07,0.3995472763145689,0.41181433425787106,0.41098275999359085
HawkesRanker L=320 p=0.01 beta=1.6656431517607392e-07,0.3960891993962774,0.41242595572050367,0.4245896652717671
HawkesRanker L=320 p=0.1 beta=8.328215758803696e-08,0.38559518412069665,0.4038630356384411,0.40604467638978736
HawkesRanker L=320 p=0.5 beta=2.5070427537613763e-08,0.3684548312796216,0.3898890046052901,0.38335919434508686
HawkesRanker L=321 p=0.01 beta=1.6604542322848492e-07,0.3961957673473683,0.4124674555019873,0.4226764374112063
HawkesRanker L=321 p=0.1 beta=8.302271161424246e-08,0.3854689852312469,0.4031378061115071,0.4048032172402445
HawkesRanker L=321 p=0.5 beta=2.4992326517247364e-08,0.3684548312796216,0.3898878121596993,0.3834160860811182
HawkesRanker L=322 p=0.01 beta=1.6552975421224738e-07,0.3961757056360674,0.41240939381451897,0.4224913559798337
HawkesRanker L=322 p=0.1 beta=8.276487710612369e-08,0.38539906814536784,0.4031156453876084,0.40485429733897355
HawkesRanker L=322 p=0.5 beta=2.4914710596386348e-08,0.3684548312796216,0.38986991908166585,0.3838210928103543
HawkesRanker L=323 p=0.01 beta=1.650172781930144e-07,0.3961757056360674,0.4124131518988134,0.42245239930351375
HawkesRanker L=323 p=0.1 beta=8.25086390965072e-08,0.38539906814536784,0.40310570302160703,0.4048894294035813
HawkesRanker L=323 p=0.5 beta=2.483757526946255e-08,0.3684548312796216,0.38986021147478506,0.3834575510250511
HawkesRanker L=324 p=0.01 beta=1.6450796560599893e-07,0.3961757056360674,0.41253823626683334,0.4224719554626191
HawkesRanker L=324 p=0.1 beta=8.225398280299947e-08,0.38549692082272585,0.40310816750074135,0.40481265282622536
HawkesRanker L=324 p=0.5 beta=2.476091608653211e-08,0.36833935517162825,0.38973224349336444,0.3833666690947069
HawkesRanker L=325 p=0.01 beta=1.6400178725028816e-07,0.3945498612540393,0.4108310331543772,0.42224223706645597
HawkesRanker L=325 p=0.1 beta=8.200089362514408e-08,0.38549692082272585,0.4030544653222484,0.40456361728172036
HawkesRanker L=325 p=0.5 beta=2.4684728652419705e-08,0.36833935517162825,0.38971620725534106,0.38327825574327284
HawkesRanker L=326 p=0.01 beta=1.6349871428326274e-07,0.39478466767259135,0.41087017423068367,0.4216474351601604
HawkesRanker L=326 p=0.1 beta=8.174935714163137e-08,0.3853425810314907,0.4029520694791022,0.40460139393769284
HawkesRanker L=326 p=0.5 beta=2.460900862587854e-08,0.36833935517162825,0.3896278680327262,0.3832619030081194
HawkesRanker L=327 p=0.01 beta=1.629987182151182e-07,0.3944884577627695,0.41079853052269655,0.42184909272047216
HawkesRanker L=327 p=0.1 beta=8.14993591075591e-08,0.3851284253403032,0.403000568630483,0.40514839117259116
HawkesRanker L=327 p=0.5 beta=2.4533751718765762e-08,0.3685412733947479,0.38961420216333226,0.38295857354449114
HawkesRanker L=328 p=0.01 beta=1.6250177090348676e-07,0.39460643043202737,0.4106862552024891,0.4212654074043381
HawkesRanker L=328 p=0.1 beta=8.125088545174338e-08,0.3850305726629452,0.40300177528197395,0.40478992888008947
HawkesRanker L=328 p=0.5 beta=2.445895369523294e-08,0.36833935517162825,0.389515361095692,0.3824850463109388
HawkesRanker L=329 p=0.01 beta=1.62007844548157e-07,0.3944912053590515,0.4107169857204414,0.4213996646630089
HawkesRanker L=329 p=0.1 beta=8.10039222740785e-08,0.38502614463173646,0.4030186229338872,0.4050587527410075
HawkesRanker L=329 p=0.5 beta=2.438461037093132e-08,0.36833935517162825,0.3895109740912753,0.3824218367352965
HawkesRanker L=33 p=0.01 beta=1.6151691168588986e-06,0.37549596290614207,0.39454022763814056,0.3947859233968343
HawkesRanker L=33 p=0.1 beta=8.075845584294493e-07,0.39108401265995063,0.40541142288890686,0.41070881629398137
HawkesRanker L=33 p=0.5 beta=2.4310717612231525e-07,0.3996867618129866,0.4128773459761104,0.41404279003257066
HawkesRanker L=330 p=0.01 beta=1.6151691168588988e-07,0.3942558540532367,0.41079780712155856,0.42212467136250925
HawkesRanker L=330 p=0.1 beta=8.075845584294494e-08,0.3849305067269113,0.403008729894192,0.4050104584110907
HawkesRanker L=330 p=0.5 beta=2.4310717612231527e-08,0.36833935517162825,0.38950570354713554,0.38222415318499836
HawkesRanker L=331 p=0.01 beta=1.6102894518532826e-07,0.3942558540532367,0.41075924892479887,0.4221375864518478
HawkesRanker L=331 p=0.1 beta=8.051447259266413e-08,0.384809621474912,0.4029916603007871,0.4052236091426426
HawkesRanker L=331 p=0.5 beta=2.4237271335457414e-08,0.36833935517162825,0.38942513088310554,0.38217654291724534
HawkesRanker L=332 p=0.01 beta=1.6054391824199896e-07,0.3942558540532367,0.41094606003952056,0.4227929887103392
HawkesRanker L=332 p=0.1 beta=8.027195912099948e-08,0.3845189463079118,0.4029384231274894,0.4049736419391115
HawkesRanker L=332 p=0.5 beta=2.4164267506133747e-08,0.36833935517162825,0.3894572397863321,0.3827647686099878
HawkesRanker L=333 p=0.01 beta=1.6006180437340436e-07,0.3942613654129364,0.4109773835427103,0.42260308817410325
HawkesRanker L=333 p=0.1 beta=8.003090218670218e-08,0.3839381437836464,0.4029261298273497,0.4061689312040275
HawkesRanker L=333 p=0.5 beta=2.409170213824746e-08,0.3686548523952527,0.389512905615226,0.3826244988460849
HawkesRanker L=334 p=0.01 beta=1.5958257741420256e-07,0.39462718039889266,0.41095381335366965,0.4220933879442463
HawkesRanker L=334 p=0.1 beta=7.979128870710128e-08,0.3839381437836464,0.4029545142671091,0.4062750778966421
HawkesRanker L=334 p=0.5 beta=2.4019571293522167e-08,0.3686548523952527,0.3894859130749826,0.3825176531674162
HawkesRanker L=335 p=0.01 beta=1.5910621151147359e-07,0.39462718039889266,0.4108972134194592,0.422224656048149
HawkesRanker L=335 p=0.1 beta=7.955310575573679e-08,0.3839381437836464,0.40290141587816586,0.4059546543323374
HawkesRanker L=335 p=0.5 beta=2.3947871080705682e-08,0.36848874445529317,0.38942973453760765,0.3822115963161719
HawkesRanker L=336 p=0.01 beta=1.586326811200704e-07,0.39486810555147867,0.41098170897762126,0.4218531730502039
HawkesRanker L=336 p=0.1 beta=7.93163405600352e-08,0.38416300725939323,0.40300368887859633,0.40538537642317496
HawkesRanker L=336 p=0.5 beta=2.387659765487025e-08,0.36848874445529317,0.3894526797902349,0.38219795117148797
HawkesRanker L=337 p=0.01 beta=1.5816196099805238e-07,0.3947563721473808,0.4110528146256488,0.4219439793500704
HawkesRanker L=337 p=0.1 beta=7.908098049902619e-08,0.38438787073514014,0.40290127747822935,0.4039424889757552
HawkesRanker L=337 p=0.5 beta=2.3805747216725235e-08,0.3683587213570722,0.38945431540383885,0.38229065075130014
HawkesRanker L=338 p=0.01 beta=1.5769402620220016e-07,0.39458810696144775,0.4109585404963508,0.42185695903611165
HawkesRanker L=338 p=0.1 beta=7.884701310110008e-08,0.38438787073514014,0.4028752916047066,0.40390103993360443
HawkesRanker L=338 p=0.5 beta=2.373531601194202e-08,0.3683587213570722,0.38944914936742864,0.38238239696792925
HawkesRanker L=339 p=0.01 beta=1.572288520836096e-07,0.3952333673701127,0.41116533325031934,0.419925210523419
HawkesRanker L=339 p=0.1 beta=7.86144260418048e-08,0.38430701366012116,0.4029234588720348,0.40391402584165365
HawkesRanker L=339 p=0.5 beta=2.3665300330490865e-08,0.3682033996469802,0.38940275056109164,0.38192431943242033
HawkesRanker L=34 p=0.01 beta=1.567664142833637e-06,0.375122033107444,0.39529330419364356,0.3954196233761889
HawkesRanker L=34 p=0.1 beta=7.838320714168184e-07,0.39043962485997674,0.40563343021350545,0.41220004428212764
HawkesRanker L=34 p=0.5 beta=2.3595696505989423e-07,0.4010583142151721,0.4145367283775016,0.41427261483068695
HawkesRanker L=340 p=0.01 beta=1.5676641428336368e-07,0.39514502814749786,0.4111216025618628,0.4186916970852005
HawkesRanker L=340 p=0.1 beta=7.838320714168184e-08,0.38413191719527195,0.40287017336093855,0.4039227408791648
HawkesRanker L=340 p=0.5 beta=2.3595696505989422e-08,0.3682033996469802,0.38940275056109164,0.3818787289443612
HawkesRanker L=341 p=0.01 beta=1.5630668872828052e-07,0.39514502814749786,0.41113722291642335,0.4187035304768906
HawkesRanker L=341 p=0.1 beta=7.815334436414026e-08,0.38423792426240977,0.4030100529615159,0.40429805140194364
HawkesRanker L=341 p=0.5 beta=2.3526500915062768e-08,0.36743973457236107,0.3894280526594208,0.3829647886662541
HawkesRanker L=342 p=0.01 beta=1.5584965162673584e-07,0.39514502814749786,0.41105254973186395,0.4181703079811868
HawkesRanker L=342 p=0.1 beta=7.792482581336792e-08,0.38406318733855627,0.402898913524796,0.4037804217575746
HawkesRanker L=342 p=0.5 beta=2.3457709976714632e-08,0.36743973457236107,0.3894280526594208,0.3828208720321503
HawkesRanker L=343 p=0.01 beta=1.5539527946455877e-07,0.39451799288109446,0.4109385252889817,0.41948424797747835
HawkesRanker L=343 p=0.1 beta=7.769763973227938e-08,0.3839630695529261,0.402868088946519,0.40421614701823505
HawkesRanker L=343 p=0.5 beta=2.338932015170963e-08,0.36743973457236107,0.3894280526594208,0.3827780196485368
HawkesRanker L=344 p=0.01 beta=1.54943549000999e-07,0.39449760690664487,0.4108936950210949,0.4191909060181969
HawkesRanker L=344 p=0.1 beta=7.74717745004995e-08,0.3839630695529261,0.40289518084120596,0.4044506069300306
HawkesRanker L=344 p=0.5 beta=2.332132794196629e-08,0.3673390630935977,0.38941259329546324,0.3827140048418149
HawkesRanker L=345 p=0.01 beta=1.544944372647642e-07,0.39449760690664487,0.41085056404357834,0.41902572881083033
HawkesRanker L=345 p=0.1 beta=7.72472186323821e-08,0.38369539593459767,0.40287100941370285,0.404563367314399
HawkesRanker L=345 p=0.5 beta=2.325372988996059e-08,0.3673390630935977,0.38943977459472934,0.38273313430576805
HawkesRanker L=346 p=0.01 beta=1.5404792155012618e-07,0.3940237292454113,0.4107436583940318,0.4197676496577393
HawkesRanker L=346 p=0.1 beta=7.702396077506309e-08,0.3834915361901019,0.40283764964917146,0.4043579594156558
HawkesRanker L=346 p=0.5 beta=2.3186522578139894e-08,0.3673390630935977,0.38946575671902783,0.3827708224925631
HawkesRanker L=347 p=0.01 beta=1.536039794130941e-07,0.3938437435189408,0.4107974094003996,0.4200112038643542
HawkesRanker L=347 p=0.1 beta=7.680198970654706e-08,0.38304310946959036,0.4026696295005702,0.4043268726138693
HawkesRanker L=347 p=0.5 beta=2.3119702628346986e-08,0.3673390630935977,0.38943943341531934,0.38272255780743064
HawkesRanker L=348 p=0.01 beta=1.5316258866765418e-07,0.3938437435189408,0.4109016409027155,0.4203216244356918
HawkesRanker L=348 p=0.1 beta=7.658129433382709e-08,0.3832747552920697,0.40257604354116094,0.4040414147965595
HawkesRanker L=348 p=0.5 beta=2.3053266701254034e-08,0.3673390630935977,0.3894332433966921,0.3828892564458804
HawkesRanker L=349 p=0.01 beta=1.527237273820735e-07,0.3940120087048739,0.4108987237754999,0.42032705305657114
HawkesRanker L=349 p=0.1 beta=7.636186369103675e-08,0.382633515990797,0.4021372179135102,0.40417742913837984
HawkesRanker L=349 p=0.5 beta=2.2987211495806316e-08,0.36745095944224315,0.3894447795832623,0.38269775621527724
HawkesRanker L=35 p=0.01 beta=1.522873738752676e-06,0.37471481932067885,0.3957691220758254,0.3971525731414925
HawkesRanker L=35 p=0.1 beta=7.61436869376338e-07,0.39103411564911494,0.4052662519473318,0.41718494753280916
HawkesRanker L=35 p=0.5 beta=2.292153374867544e-07,0.40124156622411244,0.4148327521993356,0.41235749429257446
HawkesRanker L=350 p=0.01 beta=1.522873738752676e-07,0.39419939493466294,0.4108577388152939,0.41954279096817576
HawkesRanker L=350 p=0.1 beta=7.61436869376338e-08,0.38210348065510796,0.4020073946088262,0.40445109802661044
HawkesRanker L=350 p=0.5 beta=2.292153374867544e-08,0.36745095944224315,0.3894382490113607,0.382696001997519
HawkesRanker L=351 p=0.01 beta=1.5185350671322979e-07,0.39419939493466294,0.41100082212001204,0.42072184156889253
HawkesRanker L=351 p=0.1 beta=7.592675335661489e-08,0.38210348065510796,0.40197575908690797,0.40445205628347747
HawkesRanker L=351 p=0.5 beta=2.2856230233721947e-08,0.36745095944224315,0.38942218733452166,0.38260570196083044
HawkesRanker L=352 p=0.01 beta=1.5142210470552174e-07,0.39419939493466294,0.4109594938287302,0.4206869484989886
HawkesRanker L=352 p=0.1 beta=7.571105235276087e-08,0.38210348065510796,0.4018289600846216,0.4041864584444164
HawkesRanker L=352 p=0.5 beta=2.2791297761467056e-08,0.36745095944224315,0.3894123718653422,0.38258548804712916
HawkesRanker L=353 p=0.01 beta=1.509931469018234e-07,0.3943217696153415,0.4110350079133998,0.42111808252243
HawkesRanker L=353 p=0.1 beta=7.54965734509117e-08,0.38210348065510796,0.4017346387078875,0.4039101167116351
HawkesRanker L=353 p=0.5 beta=2.2726733178573382e-08,0.36745095944224315,0.3893661797752185,0.38249963448855057
HawkesRanker L=354 p=0.01 beta=1.505666125885414e-07,0.3943861463767612,0.410920865100398,0.42054963725609557
HawkesRanker L=354 p=0.1 beta=7.52833062942707e-08,0.38197728176565815,0.40170564532200365,0.4039998420420001
HawkesRanker L=354 p=0.5 beta=2.2662533367334475e-08,0.36745095944224315,0.38934347960346294,0.38246403893100384
HawkesRanker L=355 p=0.01 beta=1.5014248128547508e-07,0.39479406001789036,0.4114048217105768,0.4200539012052346
HawkesRanker L=355 p=0.1 beta=7.507124064273754e-08,0.38197728176565815,0.4016888329831689,0.4034340276571729
HawkesRanker L=355 p=0.5 beta=2.259869524517297e-08,0.36745095944224315,0.38933747935452984,0.3824591673767627
HawkesRanker L=356 p=0.01 beta=1.4972073274253836e-07,0.39449626721817715,0.41130060238424326,0.42020884798165586
HawkesRanker L=356 p=0.1 beta=7.486036637126918e-08,0.38197728176565815,0.4016113871317155,0.40352349203789106
HawkesRanker L=356 p=0.5 beta=2.2535215764147202e-08,0.36745095944224315,0.3893185679712424,0.3824828109090453
HawkesRanker L=357 p=0.01 beta=1.4930134693653686e-07,0.39449626721817715,0.4113522457452845,0.41987710013507074
HawkesRanker L=357 p=0.1 beta=7.465067346826843e-08,0.38186205669268225,0.40157418472472683,0.40363875001237504
HawkesRanker L=357 p=0.5 beta=2.2472091910466117e-08,0.36745095944224315,0.38985928660313646,0.38344857837656143
HawkesRanker L=358 p=0.01 beta=1.4888430406799903e-07,0.3943567842351011,0.4110782621824836,0.4199890929750377
HawkesRanker L=358 p=0.1 beta=7.444215203399951e-08,0.38186205669268225,0.40149782232319686,0.4040837877499474
HawkesRanker L=358 p=0.5 beta=2.24093207040123e-08,0.36734223424517876,0.3897726785704153,0.3835987874148236
HawkesRanker L=359 p=0.01 beta=1.4846958455806033e-07,0.3945014332545874,0.4111089567109066,0.4205046428552874
HawkesRanker L=359 p=0.1 beta=7.423479227903017e-08,0.38155519412991495,0.40146518877794024,0.4043491476507394
HawkesRanker L=359 p=0.5 beta=2.234689919787299e-08,0.36734223424517876,0.3897293288215296,0.38333564970869444
HawkesRanker L=36 p=0.01 beta=1.4805716904539905e-06,0.37715023495704875,0.39687178142541574,0.3990090694892492
HawkesRanker L=36 p=0.1 beta=7.402858452269952e-07,0.3934787383117116,0.4071372619221017,0.4163222852294988
HawkesRanker L=36 p=0.5 beta=2.2284824477878898e-07,0.40177190388688216,0.4143538315850939,0.41371546372208395
HawkesRanker L=360 p=0.01 beta=1.4805716904539905e-07,0.3945774239837185,0.41107434054353814,0.4204351959367634
HawkesRanker L=360 p=0.1 beta=7.402858452269953e-08,0.38155519412991495,0.40147091816945224,0.4044642752647927
HawkesRanker L=360 p=0.5 beta=2.22848244778789e-08,0.36743057346779356,0.3897146963489882,0.3831866115375408
HawkesRanker L=361 p=0.01 beta=1.476470383832234e-07,0.39458771993041014,0.4111251103827554,0.4213542196823324
HawkesRanker L=361 p=0.1 beta=7.38235191916117e-08,0.3816895110765808,0.40148971034614767,0.40395313008481626
HawkesRanker L=361 p=0.5 beta=2.22230936621507e-08,0.36743057346779356,0.3897146963489882,0.3832469862250248
HawkesRanker L=362 p=0.01 beta=1.4723917363630844e-07,0.39435214867010393,0.4111312866895317,0.4217163117767875
HawkesRanker L=362 p=0.1 beta=7.361958681815422e-08,0.3814793090289229,0.40148911714349345,0.40425872338839747
HawkesRanker L=362 p=0.5 beta=2.216170390065305e-08,0.367520192968997,0.38967090970355794,0.38322048794541214
HawkesRanker L=363 p=0.01 beta=1.468335560780817e-07,0.3941838834841709,0.4109962042301977,0.4218876188362511
HawkesRanker L=363 p=0.1 beta=7.341677803904085e-08,0.3814793090289229,0.40147691154383197,0.4040778075240189
HawkesRanker L=363 p=0.5 beta=2.2100652374755932e-08,0.367520192968997,0.3896526809750819,0.38284869091155793
HawkesRanker L=364 p=0.01 beta=1.4643016718775729e-07,0.3942236395035017,0.4109452574169268,0.4216683853393669
HawkesRanker L=364 p=0.1 beta=7.321508359387864e-08,0.3815863868745166,0.40137441460123024,0.4042253936514188
HawkesRanker L=364 p=0.5 beta=2.2039936296803306e-08,0.367520192968997,0.3896207807002487,0.38259031557008333
HawkesRanker L=365 p=0.01 beta=1.4602898864751685e-07,0.394046961058272,0.41096823273165395,0.4216201344575772
HawkesRanker L=365 p=0.1 beta=7.301449432375843e-08,0.3813115537374927,0.40127721747633494,0.4045630558607872
HawkesRanker L=365 p=0.5 beta=2.1979552909688777e-08,0.367520192968997,0.3895975335364027,0.3825856505390483
HawkesRanker L=37 p=0.01 beta=1.4405562393606393e-06,0.3785560007094657,0.3980859897990449,0.40581723762136773
HawkesRanker L=37 p=0.1 beta=7.202781196803197e-07,0.3936136878906437,0.40684877696015465,0.4132346522478389
HawkesRanker L=37 p=0.5 beta=2.1682531924422713e-07,0.3999313266061677,0.41216619117787157,0.41062756161648195
HawkesRanker L=38 p=0.01 beta=1.4026468646406225e-06,0.37850765396403563,0.3984650494489541,0.4069121646627516
HawkesRanker L=38 p=0.1 beta=7.013234323203113e-07,0.3932381281784252,0.40737598882573794,0.4168030579674347
HawkesRanker L=38 p=0.5 beta=2.1111938979043167e-07,0.4003969632459832,0.41257986521368994,0.4116379915911136
HawkesRanker L=39 p=0.01 beta=1.366681560419068e-06,0.38033822977732207,0.3991752917694082,0.4058012259864659
HawkesRanker L=39 p=0.1 beta=6.83340780209534e-07,0.3932082956260839,0.40832504682958326,0.419849621974629
HawkesRanker L=39 p=0.5 beta=2.0570607210349753e-07,0.40037103388334355,0.4128406556974766,0.41168309951306
HawkesRanker L=4 p=0.01 beta=1.3325145214085914e-05,0.314550799141752,0.34375647160710876,0.32397880898967507
HawkesRanker L=4 p=0.1 beta=6.662572607042957e-06,0.3269921395932296,0.3571828374768066,0.3408980946686225
HawkesRanker L=4 p=0.5 beta=2.005634203009101e-06,0.36413105473563945,0.3857958193381872,0.3841472972004301
HawkesRanker L=40 p=0.01 beta=1.3325145214085913e-06,0.3811436291201311,0.39946696123910885,0.4060783189482807
HawkesRanker L=40 p=0.1 beta=6.662572607042957e-07,0.3923129482321554,0.4083296865609346,0.42025169179860183
HawkesRanker L=40 p=0.5 beta=2.005634203009101e-07,0.40061414639448983,0.41286471482771087,0.4106088924887883
HawkesRanker L=41 p=0.01 beta=1.300014167227894e-06,0.38099758096043396,0.3998270264262802,0.4067075830166882
HawkesRanker L=41 p=0.1 beta=6.50007083613947e-07,0.39308134763423036,0.4091888826787196,0.4210516619643295
HawkesRanker L=41 p=0.5 beta=1.9567162956186351e-07,0.3991325785242636,0.41224739258823573,0.4138309543904381
HawkesRanker L=42 p=0.01 beta=1.2690614489605633e-06,0.3809694509878831,0.40013654938580817,0.4078037997434222
HawkesRanker L=42 p=0.1 beta=6.345307244802816e-07,0.39340059484874806,0.40959645915542037,0.4212986480548761
HawkesRanker L=42 p=0.5 beta=1.91012781238962e-07,0.39823392300872135,0.41196456119447833,0.41490866894755624
HawkesRanker L=43 p=0.01 beta=1.239548392007992e-06,0.38056448458840425,0.40018618748593304,0.41050552671258594
HawkesRanker L=43 p=0.1 beta=6.19774196003996e-07,0.3933810821967477,0.409145767081599,0.4208173575944397
HawkesRanker L=43 p=0.5 beta=1.8657062353573033e-07,0.397527460517564,0.41161887942586506,0.41645157142557926
HawkesRanker L=44 p=0.01 beta=1.211376837644174e-06,0.3806582816042625,0.40057172599683616,0.41098649444486685
HawkesRanker L=44 p=0.1 beta=6.05688418822087e-07,0.3949230176686263,0.40976426882365996,0.4193730902713498
HawkesRanker L=44 p=0.5 beta=1.8233038209173645e-07,0.3976107264099608,0.4117808582928104,0.4170037905773842
HawkesRanker L=45 p=0.01 beta=1.1844573523631924e-06,0.38148491615480973,0.40054185053723657,0.4102438599348828
HawkesRanker L=45 p=0.1 beta=5.922286761815962e-07,0.3958716775138141,0.4100941870959017,0.4166871203787603
HawkesRanker L=45 p=0.5 beta=1.782785958230312e-07,0.3982685484394244,0.4117127194603895,0.4183650192279834
HawkesRanker L=46 p=0.01 beta=1.1587082794857316e-06,0.38271228991774386,0.4010657294377935,0.4100298172738486
HawkesRanker L=46 p=0.1 beta=5.793541397428658e-07,0.39566688365084646,0.41041244939703175,0.41555460215882695
HawkesRanker L=46 p=0.5 beta=1.7440297417470442e-07,0.3972881606750695,0.4123507694118812,0.42179668125232006
HawkesRanker L=47 p=0.01 beta=1.134054911837099e-06,0.38150215904888135,0.3998720929130017,0.41225879282886135
HawkesRanker L=47 p=0.1 beta=5.670274559185495e-07,0.3962322506097091,0.41072041867661696,0.41588247417921104
HawkesRanker L=47 p=0.5 beta=1.7069227259651923e-07,0.39682393053829884,0.4128447149231975,0.42411087061415803
HawkesRanker L=48 p=0.01 beta=1.1104287678404928e-06,0.3816063430708784,0.3997594677060316,0.41279502686143094
HawkesRanker L=48 p=0.1 beta=5.552143839202464e-07,0.39643251259567674,0.41105546696375833,0.4150973015776352
HawkesRanker L=48 p=0.5 beta=1.6713618358409174e-07,0.3960891993962774,0.41229114187259813,0.4232275539911776
HawkesRanker L=49 p=0.01 beta=1.0877669562519114e-06,0.3826629127844788,0.4012056165253155,0.41384027063568074
HawkesRanker L=49 p=0.1 beta=5.438834781259557e-07,0.3973287025410779,0.4117754250791976,0.4166077712764559
HawkesRanker L=49 p=0.5 beta=1.6372524106196741e-07,0.3950791317479741,0.4109310070289931,0.4217025654568638
HawkesRanker L=5 p=0.01 beta=1.066011617126873e-05,0.31688592374775315,0.3466615994808127,0.32649025154555394
HawkesRanker L=5 p=0.1 beta=5.330058085634365e-06,0.33427203827162905,0.36356932248969465,0.3505155722688174
HawkesRanker L=5 p=0.5 beta=1.6045073624072808e-06,0.37568709880989865,0.39451910190639533,0.3937787749371922
HawkesRanker L=50 p=0.01 beta=1.0660116171268732e-06,0.38350205616449645,0.4013940161468577,0.414136990973633
HawkesRanker L=50 p=0.1 beta=5.330058085634366e-07,0.3981891333089219,0.41180757803625634,0.4159464362987991
HawkesRanker L=50 p=0.5 beta=1.6045073624072807e-07,0.3940739791831473,0.41094801606339065,0.42264534481136135
HawkesRanker L=51 p=0.01 beta=1.0451094285557579e-06,0.3849390255984795,0.4018140323653185,0.410789005195819
HawkesRanker L=51 p=0.1 beta=5.225547142778789e-07,0.39794111954783357,0.41288747004814663,0.41781419229934164
HawkesRanker L=51 p=0.5 beta=1.5730464337326282e-07,0.3952333673701127,0.4111845105325397,0.41995271273478385
HawkesRanker L=52 p=0.01 beta=1.025011170314301e-06,0.38502356421098755,0.4016453472235253,0.410312875091294
HawkesRanker L=52 p=0.1 beta=5.125055851571506e-07,0.39864733946437764,0.41300223163855354,0.41901332906175615
HawkesRanker L=52 p=0.5 beta=1.5427955407762316e-07,0.39449760690664487,0.41072466177544986,0.41889535142951306
HawkesRanker L=53 p=0.01 beta=1.0056713369121445e-06,0.3861913321653232,0.40187044707074626,0.40811524366262986
HawkesRanker L=53 p=0.1 beta=5.028356684560723e-07,0.398252169142226,0.41248843879235264,0.4180738350244278
HawkesRanker L=53 p=0.5 beta=1.513686190950265e-07,0.39419939493466294,0.4109875380263857,0.4209188942022836
HawkesRanker L=54 p=0.01 beta=9.870477936359937e-07,0.38560111340075476,0.40226267664690885,0.40825549922663446
HawkesRanker L=54 p=0.1 beta=4.935238968179969e-07,0.3963385039448321,0.4106810620825512,0.41806213578343226
HawkesRanker L=54 p=0.5 beta=1.4856549651919266e-07,0.3945014332545874,0.4111089567109066,0.4205046428552874
HawkesRanker L=55 p=0.01 beta=9.691014701153392e-07,0.38643383421722516,0.40233095298126537,0.40912865131175963
HawkesRanker L=55 p=0.1 beta=4.845507350576696e-07,0.3981921543961105,0.41274070824520803,0.4181353637865683
HawkesRanker L=55 p=0.5 beta=1.4586430567338916e-07,0.39382045023105455,0.41089756423037077,0.421855249207251
HawkesRanker L=56 p=0.01 beta=9.517960867204224e-07,0.3883598342547053,0.40419004628831323,0.40921381469694307
HawkesRanker L=56 p=0.1 beta=4.758980433602112e-07,0.39818638944757395,0.41304149809524854,0.4194744148196387
HawkesRanker L=56 p=0.5 beta=1.4325958592922148e-07,0.3934785659669088,0.4108290520030118,0.4250676973650622
HawkesRanker L=57 p=0.01 beta=9.35097909760415e-07,0.3879925469554776,0.4043579188136898,0.4130016572264202
