,L,mu,theta,forget_func,jaccard_sim,rbo
167,1.0,0.062072758620689665,0.04828103448275863,exp,0.30434782608695654,0.3443452380952381
168,1.0,0.062072758620689665,0.05172896551724139,exp,0.3333333333333333,0.3466666666666667
169,1.0,0.062072758620689665,0.05517689655172415,exp,0.3333333333333333,0.36269619825396504
170,1.0,0.062072758620689665,0.05862482758620691,exp,0.3618181818181818,0.37563785055134535
171,1.0,0.06552068965517242,1e-05,exp,0.15789473684210525,0.2533013668430335
172,1.0,0.06552068965517242,0.003457931034482759,exp,0.1724137931034483,0.2625310328741701
173,1.0,0.06552068965517242,0.006905862068965518,exp,0.17647058823529413,0.26813570189795677
174,1.0,0.06552068965517242,0.010353793103448278,exp,0.19375,0.27247849496733423
175,1.0,0.06552068965517242,0.013801724137931036,exp,0.2,0.2769974398759001
176,1.0,0.06552068965517242,0.017249655172413794,exp,0.2,0.2799842506589911
177,1.0,0.06552068965517242,0.020697586206896556,exp,0.2,0.28823129251700674
178,1.0,0.06552068965517242,0.024145517241379314,exp,0.2,0.2928233562973822
179,1.0,0.06552068965517242,0.027593448275862072,exp,0.21583850931677018,0.29740682701467014
180,1.0,0.06552068965517242,0.03104137931034483,exp,0.23076923076923078,0.2976765496408354
181,1.0,0.06552068965517242,0.03448931034482759,exp,0.23809523809523808,0.30386243386243383
182,1.0,0.06552068965517242,0.03793724137931035,exp,0.25,0.3120238095238096
183,1.0,0.06552068965517242,0.041385172413793116,exp,0.25,0.32044112139576786
184,1.0,0.06552068965517242,0.044833103448275874,exp,0.2727272727272727,0.33505568505568506
185,1.0,0.06552068965517242,0.04828103448275863,exp,0.2857142857142857,0.33406084656084656
186,1.0,0.06552068965517242,0.05172896551724139,exp,0.3076923076923077,0.3443948412698412
187,1.0,0.06552068965517242,0.05517689655172415,exp,0.3333333333333333,0.3467509888227881
188,1.0,0.06552068965517242,0.05862482758620691,exp,0.3333333333333333,0.35939037846044763
189,1.0,0.06552068965517242,0.062072758620689665,exp,0.36602870813397126,0.3793115834782501
190,1.0,0.06896862068965517,1e-05,exp,0.15789473684210525,0.25256944444444446
191,1.0,0.06896862068965517,0.003457931034482759,exp,0.16666666666666666,0.2598412698412699
192,1.0,0.06896862068965517,0.006905862068965518,exp,0.17647058823529413,0.2698412698412699
193,1.0,0.06896862068965517,0.010353793103448278,exp,0.1875,0.27329664383235813
194,1.0,0.06896862068965517,0.013801724137931036,exp,0.2,0.2775851623386225
195,1.0,0.06896862068965517,0.017249655172413794,exp,0.2,0.2799842506589911
196,1.0,0.06896862068965517,0.020697586206896556,exp,0.2,0.2859303350970017
197,1.0,0.06896862068965517,0.024145517241379314,exp,0.2,0.2906443844755533
198,1.0,0.06896862068965517,0.027593448275862072,exp,0.20606060606060606,0.2928233562973822
199,1.0,0.06896862068965517,0.03104137931034483,exp,0.21739130434782608,0.29616188459325715
200,1.0,0.06896862068965517,0.03448931034482759,exp,0.23443223443223443,0.3014743823417985
201,1.0,0.06896862068965517,0.03793724137931035,exp,0.2456896551724138,0.311695889580505
202,1.0,0.06896862068965517,0.041385172413793116,exp,0.25,0.31219387755102035
