,L,mu,jaccard_sim,rbo,kendall_tau
0,200.0,0.0001,0.4060698250607388,0.41361032606111847,0.40873332896881115
1,200.0,0.00030040160642570284,0.40636428913612155,0.41375734172910306,0.4083304675802468
2,200.0,0.0005008032128514056,0.40616942320388294,0.4138201444467592,0.4088629431387602
3,200.0,0.0007012048192771085,0.40616942320388294,0.4138965230094191,0.4086337500171377
4,200.0,0.0009016064257028113,0.40674930889860955,0.41384628979725024,0.4083427051382744
5,200.0,0.001102008032128514,0.4069946956280952,0.41404802283687986,0.40871480778354236
6,200.0,0.001302409638554217,0.4069946956280952,0.4139654315604738,0.4088278220281306
7,200.0,0.0015028112449799198,0.4069946956280952,0.4136924746158999,0.40912106903490997
8,200.0,0.0017032128514056226,0.4047747424364106,0.411848989626399,0.40976390075962404
9,200.0,0.0019036144578313255,0.40481428475510484,0.4115052872843552,0.4090966339253822
10,200.0,0.002104016064257028,0.4047182638609583,0.41149634938335394,0.4089433400964344
11,200.0,0.0023044176706827307,0.4047182638609583,0.4114541617464227,0.40906793761204485
12,200.0,0.0025048192771084336,0.4048930007848118,0.411691523994136,0.4091412275060518
13,200.0,0.0027052208835341364,0.4046988486471968,0.41251570045697017,0.4127699241632899
14,200.0,0.0029056224899598393,0.40496418990193733,0.4125383830876519,0.41259041731332935
15,200.0,0.003106024096385542,0.40496418990193733,0.41255671582750264,0.4118759208539345
16,200.0,0.003306425702811245,0.40459544010931286,0.4124316650722988,0.41203202448268517
17,200.0,0.003506827309236948,0.40459544010931286,0.4124111451892567,0.41219888481501904
18,200.0,0.0037072289156626506,0.4048561073311109,0.41238637779469023,0.4116490465896552
19,200.0,0.003907630522088354,0.4048561073311109,0.4124335864334729,0.4120740185617806
20,200.0,0.004108032128514056,0.40501806257257145,0.4123060772176187,0.4111745296760525
21,200.0,0.00430843373493976,0.405115829301157,0.412317680312709,0.4112575510695492
22,200.0,0.004508835341365462,0.40534753644790483,0.4122876367851251,0.41055303953588534
23,200.0,0.004709236947791165,0.40552941131799425,0.41177567835969925,0.40848470571258316
24,200.0,0.004909638554216868,0.40536114613206126,0.41183554818998974,0.40894773091919767
25,200.0,0.005110040160642571,0.40536114613206126,0.41180520516634184,0.40937591451642436
26,200.0,0.005310441767068273,0.40552941131799425,0.4120084410543364,0.40980773195381487
27,200.0,0.005510843373493977,0.4051760544275349,0.41207846995958675,0.40986614282432166
28,200.0,0.005711244979919679,0.40486055720391045,0.4119379836977531,0.41007024609014203
29,200.0,0.005911646586345382,0.40486055720391045,0.4120225999887195,0.41030512706756617
30,200.0,0.006112048192771085,0.40446909319781327,0.41201499020791993,0.4109498294404541
31,200.0,0.006312449799196788,0.40449496284538317,0.4115602975308877,0.41027774389561206
32,200.0,0.0065128514056224905,0.40449496284538317,0.4115508345677221,0.4098945132387169
33,200.0,0.006713253012048193,0.40449496284538317,0.41174657081584387,0.4094497183428296
34,200.0,0.006913654618473896,0.40449496284538317,0.41174134697220643,0.40945003350461784
35,200.0,0.007114056224899599,0.4044761948054137,0.41170253736450785,0.4095998864863953
36,200.0,0.007314457831325302,0.4044761948054137,0.41175893318862083,0.40962722742125685
37,200.0,0.007514859437751004,0.40425133132966684,0.4117501049169759,0.4089105350951857
38,200.0,0.007715261044176708,0.40438135442788786,0.41156327017890776,0.40843833198298407
39,200.0,0.00791566265060241,0.40450705450749785,0.4114877619372146,0.40815185291937944
40,200.0,0.008116064257028112,0.4043768703899602,0.411505384166862,0.4081601627716689
41,200.0,0.008316465863453816,0.4042065136559992,0.4113710734037831,0.4080980514727455
42,200.0,0.008516867469879518,0.40424078531519286,0.4110722861603517,0.4076049206493364
43,200.0,0.00871726907630522,0.40424078531519286,0.4111468568846293,0.40762454935048315
